5.583322139100704674e-08	4.982482482482482737e+02
5.608411876846720598e-08	4.985585585585585591e+02
5.633550381192684560e-08	4.988688688688688444e+02
5.658841302291235324e-08	4.991791791791791866e+02
5.684164959127368246e-08	4.994894894894895288e+02
5.709641732761676764e-08	4.997997997997998141e+02
5.735167948039903396e-08	5.001101101101100994e+02
5.760815020669932948e-08	5.004204204204204416e+02
5.786544872782780976e-08	5.007307307307307269e+02
5.812363023010639259e-08	5.010410410410410122e+02
5.838297593157573193e-08	5.013513513513513544e+02
5.864287601361206888e-08	5.016616616616616966e+02
5.890427973548616150e-08	5.019719719719719819e+02
5.916601810530744494e-08	5.022822822822822673e+02
5.942937882923000583e-08	5.025925925925926094e+02
5.969318912673828536e-08	5.029029029029028948e+02
5.995829194830565903e-08	5.032132132132131801e+02
6.022418508001492094e-08	5.035235235235235223e+02
6.049103787403927992e-08	5.038338338338338644e+02
6.075902477453272652e-08	5.041441441441441498e+02
6.102763543358419645e-08	5.044544544544544351e+02
6.129772706551461004e-08	5.047647647647647773e+02
6.156816071616174838e-08	5.050750750750750626e+02
6.184031085401103240e-08	5.053853853853853479e+02
6.211286329976387583e-08	5.056956956956956901e+02
6.238679508690016622e-08	5.060060060060060323e+02
6.266147735686121853e-08	5.063163163163163176e+02
6.293719875688737976e-08	5.066266266266266030e+02
6.321402190822877105e-08	5.069369369369369451e+02
6.349154090250599124e-08	5.072472472472472305e+02
6.377051602046904118e-08	5.075575575575575726e+02
6.404984060811662037e-08	5.078678678678678580e+02
6.433097880601207640e-08	5.081781781781782001e+02
6.461246958033655425e-08	5.084884884884884855e+02
6.489542942311551688e-08	5.087987987987988276e+02
6.517909753580822569e-08	5.091091091091091130e+02
6.546388707586446304e-08	5.094194194194193983e+02
6.574974370668617616e-08	5.097297297297297405e+02
6.603637101417174033e-08	5.100400400400400258e+02
6.632442737095247359e-08	5.103503503503503680e+02
6.661290053377756830e-08	5.106606606606606533e+02
6.690316785241677857e-08	5.109709709709709955e+02
6.719379531244885179e-08	5.112812812812812808e+02
6.748598452071623845e-08	5.115915915915915662e+02
6.777883735742918163e-08	5.119019019019019083e+02
6.807289679131569910e-08	5.122122122122121937e+02
6.836798630705887588e-08	5.125225225225225358e+02
6.866392412550737407e-08	5.128328328328327643e+02
6.896126165069956262e-08	5.131431431431431065e+02
6.925908603041126803e-08	5.134534534534534487e+02
6.955868292354063465e-08	5.137637637637637908e+02
6.985864760322497594e-08	5.140740740740741330e+02
7.016026970659864063e-08	5.143843843843843615e+02
7.046250832542900191e-08	5.146946946946947037e+02
7.076604162671803954e-08	5.150050050050049322e+02
7.107056560963253355e-08	5.153153153153152743e+02
7.137601835657079034e-08	5.156256256256256165e+02
7.168283915657691792e-08	5.159359359359359587e+02
7.199021961465625934e-08	5.162462462462463009e+02
7.229934871283076383e-08	5.165565565565565294e+02
7.260885332292059882e-08	5.168668668668668715e+02
7.292011407079052422e-08	5.171771771771771000e+02
7.323194170664422554e-08	5.174874874874874422e+02
7.354515506868024467e-08	5.177977977977977844e+02
7.385931727782462125e-08	5.181081081081081265e+02
7.417449159055125900e-08	5.184184184184184687e+02
7.449099994858250784e-08	5.187287287287288109e+02
7.480814356628249368e-08	5.190390390390390394e+02
7.512700967686605430e-08	5.193493493493492679e+02
7.544625910492343950e-08	5.196596596596596100e+02
7.576736646645165751e-08	5.199699699699699522e+02
7.608898853104335906e-08	5.202802802802802944e+02
7.641209036694257910e-08	5.205905905905906366e+02
7.673609673818411532e-08	5.209009009009009787e+02
7.706120147376977920e-08	5.212112112112112072e+02
7.738760384984604329e-08	5.215215215215215494e+02
7.771471992819194296e-08	5.218318318318317779e+02
7.804353003535717649e-08	5.221421421421421201e+02
7.837273134575282722e-08	5.224524524524524622e+02
7.870389550987320725e-08	5.227627627627628044e+02
7.903551959172628095e-08	5.230730730730731466e+02
7.936872053437698380e-08	5.233833833833833751e+02
7.970277918039165529e-08	5.236936936936937173e+02
8.003802541567922497e-08	5.240040040040039457e+02
8.037453044662909684e-08	5.243143143143142879e+02
8.071183050641824222e-08	5.246246246246246301e+02
8.105079377114629191e-08	5.249349349349349723e+02
8.139015620505966170e-08	5.252452452452453144e+02
8.173158958047809594e-08	5.255555555555555429e+02
8.207342544492457254e-08	5.258658658658658851e+02
8.241693834698728790e-08	5.261761761761761136e+02
8.276125955725978199e-08	5.264864864864864558e+02
8.310686058886421290e-08	5.267967967967967979e+02
8.345367908832502327e-08	5.271071071071071401e+02
8.380137687012651758e-08	5.274174174174174823e+02
8.415070463020715902e-08	5.277277277277277108e+02
8.450050780061938823e-08	5.280380380380380529e+02
8.485235682082104159e-08	5.283483483483482814e+02
8.520461641000170328e-08	5.286586586586586236e+02
8.555865634390903654e-08	5.289689689689689658e+02
8.591345258473273912e-08	5.292792792792793080e+02
8.626962392904079770e-08	5.295895895895896501e+02
8.662696888745840377e-08	5.298998998998998786e+02
8.698528035161354505e-08	5.302102102102102208e+02
8.734518612164555676e-08	5.305205205205204493e+02
8.770564643285231624e-08	5.308308308308307915e+02
